2016 Federal Election Polling Places [Event:20499 Phase:FinalResults Generated:2017-05-11T17:36:58 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192],,,,,,,,,,,,,,
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,120,Gilmore,34333,1,Wandandian,Wandandian Progress Hall,Lot 5 Princes Hwy,,,WANDANDIAN,NSW,2540,-35.0887804,150.5110376
NSW,120,Gilmore,58799,5,Warilla GILMORE PPVC,Old Council Chambers,162 Lake Entrance Rd,,,WARILLA,NSW,2528,-34.552274,150.860718
NSW,120,Gilmore,2811,1,Werri Beach,Werri Beach Progress Association Hall,14B Pacific Ave,,,WERRI BEACH,NSW,2534,-34.7374,150.833
NSW,121,Grayndler,44534,1,Annandale (Grayndler),Annandale Public School,25 Johnston St,,,ANNANDALE,NSW,2038,-33.8858,151.17
NSW,121,Grayndler,2728,1,Annandale North,Annandale North Public School,206 Johnston St,,,ANNANDALE,NSW,2038,-33.878,151.172
NSW,121,Grayndler,80662,1,Ashfield (Grayndler),Ashfield Town Hall,Liverpool Rd,,,ASHFIELD,NSW,2131,-33.8888,151.126
NSW,121,Grayndler,987,1,Ashfield East (Grayndler),Ashfield Boys High School,Liverpool Rd,,,ASHFIELD,NSW,2131,-33.8897,151.128
NSW,121,Grayndler,33893,5,Ashfield GRAYNDLER PPVC,Civic Centre Activity Rooms,260 Liverpool Rd,,,ASHFIELD,NSW,2131,-33.888913,151.124244
NSW,121,Grayndler,988,1,Ashfield North (Grayndler),St John's Anglican Church,64 Bland St,,,ASHFIELD,NSW,2131,-33.8824398,151.1276836
NSW,121,Grayndler,82588,1,Ashfield South (Grayndler),Yeo Park Infants School,Victoria St,,,ASHFIELD,NSW,2131,-33.9023,151.13
NSW,121,Grayndler,2730,1,Balmain,Sydney Secondary College (Balmain Campus),Terry St,,,BALMAIN,NSW,2041,-33.8577,151.171
NSW,121,Grayndler,2741,1,Balmain Central,Balmain Primary School,1 Eaton St,,,BALMAIN,NSW,2041,-33.859,151.184
NSW,121,Grayndler,2731,1,Balmain East,Nicholson Street Public School,Nicholson St,,,BALMAIN,NSW,2041,-33.8558,151.193
NSW,121,Grayndler,2733,1,Birchgrove,Birchgrove Public School,Birchgrove Rd,,,BALMAIN,NSW,2041,-33.8533,151.177
NSW,121,Grayndler,65467,5,BLV Grayndler PPVC,BLV Grayndler,Level 13,59 Goulburn St,,HAYMARKET,NSW,2000,-33.8781171,151.2064057
NSW,121,Grayndler,57158,1,Burwood East (Grayndler),Burwood Girls High School,Cheltenham Rd,,,CROYDON,NSW,2132,-33.8757,151.113
NSW,121,Grayndler,80671,1,Camperdown South (Grayndler),Australia Street Infants School,229 Australia St,,,NEWTOWN,NSW,2042,-33.8956,151.178
NSW,121,Grayndler,82783,1,Canterbury North (Grayndler),Canterbury Primary School,Church St,,,CANTERBURY,NSW,2193,-33.9088,151.123
NSW,121,Grayndler,30112,5,Divisional Office (PREPOLL),Divisional Office,Level 13,59 Goulburn St,,HAYMARKET,NSW,2000,-33.8783791,151.2065077
NSW,121,Grayndler,2737,1,Dobroyd Point,Dobroyd Point Public School,Waratah St,,,HABERFIELD,NSW,2045,-33.8742,151.14
NSW,121,Grayndler,2738,1,Dulwich Hill,Dulwich Hill High School,Seaview St,,,DULWICH HILL,NSW,2203,-33.9035194,151.1442151
NSW,121,Grayndler,1012,1,Dulwich Hill South,Dulwich Hill Public School,Kintore St,,,DULWICH HILL,NSW,2203,-33.9054,151.14
NSW,121,Grayndler,997,1,Dulwich Hill West,Dulwich Hill Salvation Army Hall,54 Dulwich St,,,DULWICH HILL,NSW,2203,-33.9029206,151.1422146
NSW,121,Grayndler,2739,1,Enmore,Sydney Institute of Technology Design Centre,110 Edgeware Rd,,,ENMORE,NSW,2042,-33.90276,151.17258
NSW,121,Grayndler,2745,1,Haberfield,St Oswald's Anglican Church,cnr Dalhousie & Dickson Sts,,,HABERFIELD,NSW,2045,-33.8801008,151.1394421
NSW,121,Grayndler,2746,1,Haberfield West,Haberfield Public School,cnr Bland St & Denman Ave,,,HABERFIELD,NSW,2045,-33.8795,151.135
NSW,121,Grayndler,65692,5,Haymarket GRAYNDLER PPVC,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,,
NSW,121,Grayndler,1004,1,Hurlstone Park (Grayndler),Immanual Community Church,67 Duntroon St,,,HURLSTONE PARK,NSW,2193,-33.908507,151.132444
NSW,121,Grayndler,2748,1,Leichhardt,Leichhardt Town Hall,107 Norton St,,,LEICHHARDT,NSW,2040,-33.8833,151.157
NSW,121,Grayndler,2749,1,Leichhardt East,Sydney Secondary College (Leichhardt Campus),210 Balmain Rd,,,LEICHHARDT,NSW,2040,-33.8795,151.159
NSW,121,Grayndler,2750,1,Leichhardt South,St Fiacres Church Hall,MacKenzie St,,,LEICHHARDT,NSW,2040,-33.8846,151.161
NSW,121,Grayndler,2747,1,Leichhardt West,Kegworth Public School,Kegworth St,,,LEICHHARDT,NSW,2040,-33.8866,151.147
NSW,121,Grayndler,2751,1,Lewisham,Lewisham Public School,The Boulevarde,,,LEWISHAM,NSW,2049,-33.8962,151.148
NSW,121,Grayndler,2753,1,Lilyfield,Orange Grove Public School,Perry St,cnr Balmain road,,LILYFIELD,NSW,2040,-33.8723,151.159
NSW,121,Grayndler,2754,1,Lilyfield North,The Jimmy Little Community Centre,19 Cecily St,,,LILYFIELD,NSW,2040,-33.869,151.167166
NSW,121,Grayndler,1008,1,Marrickville,Marrickville Town Hall,307 Marrickville Rd,,,MARRICKVILLE,NSW,2204,-33.909,151.154
NSW,121,Grayndler,1009,1,Marrickville Central,Marrickville Public School,116 Chapel St,,,MARRICKVILLE,NSW,2204,-33.9062,151.162
NSW,121,Grayndler,33898,5,Marrickville GRAYNDLER PPVC,Herb Greedy Hall,79 Petersham Rd,,,MARRICKVILLE,NSW,2204,-33.9096775,151.1543438
NSW,121,Grayndler,2757,1,Marrickville North,Wilkins Public School,Park Rd,,,MARRICKVILLE,NSW,2204,-33.9023,151.155
NSW,121,Grayndler,12071,1,Newtown North (Grayndler),Newtown Mission,280A King St,,,NEWTOWN,NSW,2042,-33.8960907,151.1808713
NSW,121,Grayndler,2734,1,Newtown South,Camdenville Public School,Laura St,,,NEWTOWN,NSW,2042,-33.9058,151.176
NSW,121,Grayndler,2758,1,Petersham,All Saints Anglican Church,325 Stanmore Rd,,,PETERSHAM,NSW,2049,-33.8957217,151.1579732
NSW,121,Grayndler,2759,1,Petersham East,Petersham Technical College,27 Crystal St,,,PETERSHAM,NSW,2049,-33.8896,151.159
NSW,121,Grayndler,2763,1,Rozelle,Rozelle Public School,Darling St,,,ROZELLE,NSW,2039,-33.8632,151.17
NSW,121,Grayndler,2729,1,Rozelle East,Inner City Montessori School,44 Smith St,,,BALMAIN,NSW,2041,-33.8633244,151.1779261
NSW,121,Grayndler,1467,1,St Peters,St Peters Public School,St Peters St,,,ST PETERS,NSW,2044,-33.913,151.176
NSW,121,Grayndler,33623,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,121,Grayndler,80709,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,
NSW,121,Grayndler,2764,1,Stanmore,Stanmore Public School,cnr Cambridge & Holt St,,,STANMORE,NSW,2048,-33.8966,151.168
NSW,121,Grayndler,2765,1,Stanmore North,Stanmore Baptist Church,140 Albany Rd,,,STANMORE,NSW,2048,-33.89087,151.16252
NSW,121,Grayndler,1013,1,Summer Hill,St Andrews Church,2 Henson St,,,SUMMER HILL,NSW,2130,-33.8919,151.135
NSW,121,Grayndler,1015,1,Summer Hill South,Summer Hill Public School,Moonbie St,,,SUMMER HILL,NSW,2130,-33.8958534,151.1364872
NSW,121,Grayndler,1469,1,Sydenham,St Peters Town Hall,39 Unwins Bridge Rd,,,SYDENHAM,NSW,2044,-33.9156308,151.167481
NSW,121,Grayndler,14079,1,Sydney (Grayndler),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,121,Grayndler,65174,5,Sydney GRAYNDLER PPVC,Sydney Town Hall,Druitt St,,,SYDNEY,NSW,2000,-33.8701973,151.206944
NSW,122,Greenway,34359,1,Acacia Gardens,Quakers Hill East Public School,14 Chase Dr,,,ACACIA GARDENS,NSW,2763,-33.7325,150.914
NSW,122,Greenway,11947,1,Blacktown,Nagle College,58A Orwell St,,,BLACKTOWN,NSW,2148,-33.79014,150.90159
NSW,122,Greenway,1055,1,Blacktown East,Mitchell High School,cnr Pendant Ave & Keyworth Dr,,,BLACKTOWN,NSW,2148,-33.7853,150.915
NSW,122,Greenway,33913,5,Blacktown GREENWAY PPVC,"Suite 2, Level 1, 112 Main St",,,,BLACKTOWN,NSW,2148,-33.7714116,150.9102557
NSW,122,Greenway,45558,1,Blacktown North,Blacktown Boys High School,Fifth Ave,,,BLACKTOWN,NSW,2148,-33.7619,150.911
NSW,122,Greenway,57174,1,Blacktown South (Greenway),Blacktown South Public School,183 Flushcombe Rd,,,BLACKTOWN,NSW,2148,-33.78035,150.9058
NSW,122,Greenway,65407,5,BLV Greenway PPVC,BLV Greenway,Ground Floor,606 High St,,PENRITH,NSW,2750,-33.752017,150.690599
NSW,122,Greenway,65240,5,Castle Hill GREENWAY PPVC,The Showground Business Park,18 Anella Ave,,,CASTLE HILL,NSW,2154,,
NSW,122,Greenway,30113,5,Divisional Office (PREPOLL),Divisional Office,Ground Floor,606 High St,,PENRITH,NSW,2750,-33.596604,150.750464
NSW,122,Greenway,2254,1,Girraween,Girraween Public School,Bando Rd,,,GIRRAWEEN,NSW,2145,-33.7991,150.951
NSW,122,Greenway,1043,1,Glenwood,Parklea Public School,Glenwood Park Dr,,,GLENWOOD,NSW,2768,-33.7262,150.935
NSW,122,Greenway,46555,1,Glenwood South,Glenwood High School,Forman Ave,,,GLENWOOD,NSW,2768,-33.733,150.937
NSW,122,Greenway,33757,1,Glenwood West,Caddies Creek Public School,Glenwood Park Dr,,,GLENWOOD,NSW,2768,-33.7362,150.927
NSW,122,Greenway,38323,1,Kellyville Ridge,Kellyville Ridge Public school,cnr Singleton Ave & Greenwich St,,,KELLYVILLE RIDGE,NSW,2155,-33.7049,150.924
NSW,122,Greenway,1031,1,Kings Langley,Kings Langley Public School,68 Isaac Smith Pde,,,KINGS LANGLEY,NSW,2147,-33.7456,150.924
NSW,122,Greenway,1032,1,Kings Langley North,Jim Southee Community Centre,James Cook Dr,,,KINGS LANGLEY,NSW,2147,-33.7438,150.925
NSW,122,Greenway,32327,1,Kings Park,Kings Park Community Church,1/13 Turbo Rd,,,KINGS PARK,NSW,2148,-33.743605,150.904658
NSW,122,Greenway,1033,1,Lalor Park,Lalor Park Public School,cnr Northcott & Heffron Rds,,,LALOR PARK,NSW,2147,-33.7609,150.932
NSW,122,Greenway,1035,1,Lynwood Park,Lynwood Park Public School,87 Turner St,,,BLACKTOWN,NSW,2148,-33.7544,150.926
NSW,122,Greenway,1042,1,Oldfield Road,Bert Oldfield Public School,Oldfield Rd,,,SEVEN HILLS,NSW,2147,-33.7773,150.925
NSW,122,Greenway,65196,5,Parramatta GREENWAY PPVC,240 Church St,240 Church St,,,PARRAMATTA,NSW,2150,,
NSW,122,Greenway,11979,1,Pendle Hill (Greenway),Pendle Hill Public School,27-29 Pendle Way,,,PENDLE HILL,NSW,2145,-33.8096,150.954
NSW,122,Greenway,11978,1,Pendle Hill Central (Greenway),Pendle Hill Baptist Church,52 Pendle Way,,,PENDLE HILL,NSW,2145,-33.8068,150.954
NSW,122,Greenway,1034,1,Prospect West,St John Ambulance Hall,Myrtle St,,,BLACKTOWN,NSW,2148,-33.7944,150.912
NSW,122,Greenway,1047,1,Quakers Hill East (Greenway),Quakers Hill High School,70 Lalor Rd,,,QUAKERS HILL,NSW,2763,-33.7292,150.896
NSW,122,Greenway,11946,1,Quakers Hill North,Barnier Public School,120 Barnier Dr,,,QUAKERS HILL,NSW,2763,-33.7262,150.892
NSW,122,Greenway,31631,1,Quakers Hill West,Hambledon Public School,Bali Dr,,,QUAKERS HILL,NSW,2763,-33.7169,150.887
NSW,122,Greenway,1048,1,Riverstone,Sam Lane Community Complex,Park St,,,RIVERSTONE,NSW,2765,-33.6759,150.863
NSW,122,Greenway,1049,1,Riverstone East,Riverstone High School,71 McCulloch St,,,RIVERSTONE,NSW,2765,-33.6792,150.875
NSW,122,Greenway,1050,1,Schofields,Schofields Public School,St Albans Rd,,,SCHOFIELDS,NSW,2762,-33.6923163,150.8749195
NSW,122,Greenway,1051,1,Seven Hills,Seven Hills Public School,2A Lucas Rd,,,SEVEN HILLS,NSW,2147,-33.7708,150.938
NSW,122,Greenway,1056,1,Seven Hills Central,The Hills Sports High,Best Rd,,,SEVEN HILLS,NSW,2147,-33.7813,150.939
NSW,122,Greenway,1052,1,Seven Hills East,Seven Hills High School,Johnson Ave,,,SEVEN HILLS,NSW,2147,-33.7626,150.945
NSW,122,Greenway,1053,1,Seven Hills North,Seven Hills North Public School,45 Beethoven St,,,SEVEN HILLS,NSW,2147,-33.7595,150.955
NSW,122,Greenway,1029,1,Seven Hills South,Uniting Church Hall,cnr Mackenzie Blvd & Nipigon Rd,,,SEVEN HILLS,NSW,2147,-33.786,150.934
NSW,122,Greenway,1054,1,Seven Hills West,Seven Hills West Public School,cnr Lucas Rd & Sackville St,,,SEVEN HILLS,NSW,2147,-33.7663,150.922
NSW,122,Greenway,57204,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,122,Greenway,47683,1,Stanhope Gardens,Blacktown Leisure Centre,cnr Stanhope Pkwy & Sentry Dr,,,STANHOPE GARDENS,NSW,2768,-33.71824,150.92127
NSW,122,Greenway,14082,1,Sydney (Greenway),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,122,Greenway,47684,1,The Ponds,John Palmer Public School,85 The Ponds Blvd,,,THE PONDS,NSW,2769,-33.70624,150.91331
NSW,122,Greenway,82532,1,The Ponds West,The Ponds High School,180 Riverbank Dr,,,THE PONDS,NSW,2769,-33.7066007,150.9021566
NSW,122,Greenway,1040,1,Toongabbie,Metella Road Public School,Metella Rd,,,TOONGABBIE,NSW,2146,-33.7941,150.934
NSW,122,Greenway,1810,1,Vineyard East (Greenway),Vineyard Public School,4 Bandon Rd,,,VINEYARD,NSW,2765,-33.6481,150.858
NSW,124,Hughes,31034,1,Alfords Point,Alfords Point Public School,2C Brushwood Dr,,,ALFORDS POINT,NSW,2234,-33.9920907,151.0243465
NSW,124,Hughes,1192,1,Bangor,Bangor Primary School,130 Menai Rd,,,BANGOR,NSW,2234,-34.0192867,151.0289173
NSW,124,Hughes,11949,1,Barden Ridge,Lucas Heights Community School,Old Illawarra Rd,,,BARDEN RIDGE,NSW,2234,-34.0361776,151.0064578
NSW,124,Hughes,65415,5,BLV Hughes PPVC,BLV Hughes,Kiora Centre,"Lvl 3, Suite 309",29 Kiora Rd,MIRANDA,NSW,2228,-34.03313,151.101818
NSW,124,Hughes,1194,1,Bonnet Bay,Bonnet Bay Public School,34R Tudar Rd,,,BONNET BAY,NSW,2226,-34.0127882,151.0561757
NSW,124,Hughes,1195,1,Bundeena,Bundeena Community Centre,3-17 Liverpool St,,,BUNDEENA,NSW,2230,-34.08456,151.14637
NSW,124,Hughes,1201,1,Como West,Como West Public School,Wolger St,,,COMO,NSW,2226,-34.0048,151.061
NSW,124,Hughes,30115,5,Divisional Office (PREPOLL),Divisional Office,Kiora Centre,"Lvl 3, Suite 309",29 Kiora Rd,MIRANDA,NSW,2228,-34.0332427,151.1027053
NSW,124,Hughes,1202,1,Engadine,Engadine Public School,1a Waratah Rd,,,ENGADINE,NSW,2233,-34.0639,151.012
NSW,124,Hughes,58665,5,Engadine HUGHES PPVC,Old RTA Building,Shop 3-5 Engadine Court,1040 Old Princes Hwy,,ENGADINE,NSW,2233,-34.032492,151.05588
NSW,124,Hughes,1204,1,Engadine North,Marton Public School,107 Kingswood Rd,,,ENGADINE,NSW,2233,-34.0468,151.026
NSW,124,Hughes,1193,1,Engadine South,St John Bosco Catholic Primary School,Banksia Ave,,,ENGADINE,NSW,2233,-34.0651084,151.0079057
NSW,124,Hughes,1205,1,Engadine West,Engadine West Public School,4 Buckle Ave,,,ENGADINE,NSW,2233,-34.059,151.003
NSW,124,Hughes,427,1,Grays Point,Grays Point Public School,109 Angle Rd,,,GRAYS POINT,NSW,2232,-34.058653,151.072202
NSW,124,Hughes,1208,1,Hammondville,Hammondville Public School,53 Walder Rd,,,HAMMONDVILLE,NSW,2170,-33.9478,150.954
NSW,124,Hughes,1210,1,Heathcote,Heathcote Public School,14-16 Oliver St,,,HEATHCOTE,NSW,2233,-34.08648,151.00712
NSW,124,Hughes,1211,1,Heathcote East,Heathcote High School,32-36 Wilson Pde,,,HEATHCOTE,NSW,2233,-34.0824,151.012
NSW,124,Hughes,1214,1,Holsworthy,Holsworthy Public School,36 Infantry Pde,,,HOLSWORTHY,NSW,2173,-33.9558,150.955
NSW,124,Hughes,1215,1,Illawong,Illawong Public School,276 Fowler Rd,,,ILLAWONG,NSW,2234,-33.9985,151.043
NSW,124,Hughes,1216,1,Jannali East,Jannali East Public School,500 Box Rd,,,JANNALI,NSW,2226,-34.018,151.073
NSW,124,Hughes,1217,1,Jannali West,The Jannali High School,Sutherland Rd,,,JANNALI,NSW,2226,-34.0227,151.062
NSW,124,Hughes,431,1,Kareela,Kareela Public School,Freya St,,,KAREELA,NSW,2232,-34.0131,151.083
NSW,124,Hughes,1218,1,Kirrawee (Hughes),Kirrawee Public School,146-156 Bath Rd,,,KIRRAWEE,NSW,2232,-34.0331,151.078
NSW,124,Hughes,432,1,Kirrawee South,Kirrawee High School,21 Hunter St,,,KIRRAWEE,NSW,2232,-34.0436,151.075
NSW,124,Hughes,1220,1,Loftus,Loftus Community Centre,Loftus Ave,,,LOFTUS,NSW,2232,-34.0460833,151.050958
NSW,124,Hughes,1222,1,Menai,Menai Public School,4R Hall Dr,,,MENAI,NSW,2234,-34.0114156,151.0064935
NSW,124,Hughes,32901,1,Menai Central,Menai Community Hall,34 Allison Cres,,,MENAI,NSW,2234,-34.0149048,151.0172897
NSW,124,Hughes,1191,1,Menai North,Tharawal Primary School,70 Gerald Rd,,,ILLAWONG,NSW,2234,-34.0029,151.027
NSW,124,Hughes,64729,5,Miranda HUGHES PPVC,Kiora Mall,29 Kiora Rd,,,MIRANDA,NSW,2228,-34.0341692,151.1036437
NSW,124,Hughes,1223,1,Moorebank,Nuwarra Public School,McKay Ave,,,MOOREBANK,NSW,2170,-33.9334,150.952
NSW,124,Hughes,1225,1,Oyster Bay,Oyster Bay Public School,Short St,,,OYSTER BAY,NSW,2225,-34.0080767,151.0776226
NSW,124,Hughes,33610,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,124,Hughes,80785,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,
NSW,124,Hughes,1230,1,Sutherland,Sutherland Uniting Church Hall,Flora St,,,SUTHERLAND,NSW,2232,-34.0318856,151.0595959
NSW,124,Hughes,12076,1,Sutherland East,Presbyterian Church Hall,cnr Flora & Glencoe Sts,,,SUTHERLAND,NSW,2232,-34.03234,151.06361
NSW,124,Hughes,11940,1,Sutherland North,Sutherland North Public School,12-18 Auburn St,,,SUTHERLAND,NSW,2232,-34.027,151.067
NSW,124,Hughes,1233,1,Sutherland West,1st West Sutherland Scout Hall,38 Kurrajong St,,,SUTHERLAND,NSW,2232,-34.02811,151.05907
NSW,124,Hughes,14089,1,Sydney (Hughes),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,124,Hughes,80821,5,Warwick Farm HUGHES PPVC,Orange Grove,Unit 1,2-20 Orange Grove Rd,,WARWICK FARM,NSW,2170,-33.9085725,150.9192846
NSW,124,Hughes,31272,1,Wattle Grove,Wattle Grove Community Centre,Village Way,,,WATTLE GROVE,NSW,2173,-33.9546,150.945
NSW,124,Hughes,34235,1,Wattle Grove South,Wattle Grove Public School,Cressbrook Dr,,,WATTLE GROVE,NSW,2173,-33.9586,150.937
NSW,124,Hughes,31035,1,Woronora Heights,Woronora Heights Community Centre,67A Warrangarree Dr,,,WORONORA HEIGHTS,NSW,2233,-34.0334,151.026
NSW,124,Hughes,1236,1,Woronora River,Woronora River Public School,Prices Crct,,,WORONORA,NSW,2232,-34.0266,151.042
NSW,124,Hughes,1237,1,Yarrawarrah,Yarrawarrah Public School,Old Bush Rd,,,YARRAWARRAH,NSW,2233,-34.0569,151.027
NSW,125,Hume,1660,1,Appin,Appin Public School,97 Appin Rd,,,APPIN,NSW,2560,-34.197805,150.787747
NSW,125,Hume,1663,1,Bargo,Bargo Community Hall,Radnor Rd,,,BARGO,NSW,2574,-34.289,150.579
NSW,125,Hume,902,1,Bigga,Bigga Memorial Hall,Binda St,,,BIGGA,NSW,2583,-34.0845,149.149
NSW,125,Hume,903,1,Binda,Binda Public School,Duncan St,,,BINDA,NSW,2583,-34.3309,149.367
NSW,125,Hume,65641,5,BLV Hume PPVC,BLV Hume,40 Goldsmith St,,,GOULBURN,NSW,2580,-34.7503262,149.7195945
NSW,125,Hume,904,1,Boorowa,Boorowa Central School,Pudman St,,,BOOROWA,NSW,2586,-34.4373,148.726
NSW,125,Hume,65165,5,Bowral HUME PPVC,351 Bong Bong St,,,,BOWRAL,NSW,2576,-34.4806116,150.4171489
NSW,125,Hume,905,1,Bradfordville,Bradfordville Public School,Hampden St,,,GOULBURN,NSW,2580,-34.7233,149.741
NSW,125,Hume,866,1,Bringelly (Hume),Bringelly Public School,1205 The Northern Rd,,,BRINGELLY,NSW,2556,-33.938352,150.730052
NSW,125,Hume,906,1,Bundanoon,Bundanoon Public School,Church St,,,BUNDANOON,NSW,2578,-34.6544,150.301
NSW,125,Hume,907,1,Bungonia,Bungonia Progress Association Hall,King St,,,BUNGONIA,NSW,2580,-34.8561075,149.9440108
NSW,125,Hume,1669,1,Buxton,Buxton Public School,Hassall Rd,,,BUXTON,NSW,2571,-34.2482,150.548
NSW,125,Hume,1670,1,Camden,Camden Public School,John St,,,CAMDEN,NSW,2570,-34.0526,150.694
NSW,125,Hume,11960,1,Camden Downs,Macarthur Pre-School,8 Lawson Ave,,,CAMDEN SOUTH,NSW,2570,-34.0842,150.691
NSW,125,Hume,1671,1,Camden East,Mawarra Public School,Macarthur Rd,,,ELDERSLIE,NSW,2570,-34.0606,150.712
NSW,125,Hume,65167,5,Camden HUME PPVC,Camden Civic Centre,cnr Oxley & Mitchell Sts,,,CAMDEN,NSW,2570,-34.0531598,150.6936379
NSW,125,Hume,1673,1,Camden South,Camden South Public School,Old Hume Hwy,,,CAMDEN,NSW,2570,-34.0691391,150.6943294
NSW,125,Hume,32479,1,Canyonleigh,Canyonleigh New Fire Shed,Canyonleigh Rd,,,CANYONLEIGH,NSW,2577,-34.5843,150.15
NSW,125,Hume,33738,1,Cawdor,Cawdor Public School,Cawdor Rd,,,CAWDOR,NSW,2570,-34.0860956,150.6748594
NSW,125,Hume,1677,1,Cobbitty,Cobbitty Public School,Cobbitty Rd,,,COBBITTY,NSW,2570,-34.0159,150.686
NSW,125,Hume,910,1,Collector,Collector Memorial Hall,Bourke St,,,COLLECTOR,NSW,2581,-34.9161,149.436
NSW,125,Hume,11962,1,Colo Vale,Colo Vale Community Centre,Railway Pde,,,COLO VALE,NSW,2575,-34.4005,150.487
NSW,125,Hume,915,1,Crookwell,Crookwell Public School,Denison St,,,CROOKWELL,NSW,2583,-34.4599,149.47
NSW,125,Hume,919,1,Dalton,Dalton Public School,Jobson St,,,DALTON,NSW,2581,-34.7205,149.18
NSW,125,Hume,30116,5,Divisional Office (PREPOLL),Divisional Office,40 Goldsmith St,,,GOULBURN,NSW,2580,-34.7509335,149.720524
NSW,125,Hume,1680,1,Douglas Park,Douglas Park Public School,Dowle St,,,DOUGLAS PARK,NSW,2569,-34.1790932,150.712912
NSW,125,Hume,921,1,Exeter,Exeter Public School,47-59 School La,,,EXETER,NSW,2579,-34.6137738,150.3179776
NSW,125,Hume,923,1,Frogmore,Frogmore Community Hall,Frogmore Rd,,,FROGMORE,NSW,2586,-34.2651,148.841
NSW,125,Hume,924,1,Goulburn,Wesley Centre,43 Goldsmith St,,,GOULBURN,NSW,2580,-34.7501,149.72
NSW,125,Hume,926,1,Goulburn Heights,Goulburn High School,Deccan St,,,GOULBURN,NSW,2580,-34.7463978,149.7113803
NSW,125,Hume,928,1,Goulburn North,St Joseph's New School Hall,Reynolds St,,,GOULBURN,NSW,2580,-34.7471232,149.7323433
NSW,125,Hume,33866,5,Goulburn PPVC,2/104 Clinton St,2/104 Clinton St,,,GOULBURN,NSW,2580,-34.756438,149.711886
NSW,125,Hume,929,1,Goulburn South,George Simes Memorial Scout Centre,Bourke St,,,GOULBURN,NSW,2580,-34.7588,149.712
NSW,125,Hume,930,1,Goulburn West,Goulburn West Public School,Elizabeth St,,,GOULBURN,NSW,2580,-34.7592,149.701
NSW,125,Hume,931,1,Grabben Gullen,Grabben Gullen Public Hall,Camp St,,,GRABBEN GULLEN,NSW,2583,-34.542,149.395
NSW,125,Hume,1674,1,Grasmere,Carrington Retirement Village,90 Werombi Rd,,,GRASMERE,NSW,2570,-34.052,150.672
NSW,125,Hume,934,1,Gunning,Gunning Public School,Yass St,,,GUNNING,NSW,2581,-34.7833,149.266
NSW,125,Hume,80893,1,Harrington Park Central (Hume),Harrington Park Community Centre,33a Fairwater Dr,,,HARRINGTON PARK,NSW,2567,-34.02906,150.73494
NSW,125,Hume,2787,1,Hill Top,Hill Top Public School,Linda St,,,HILL TOP,NSW,2575,-34.353646,150.4882203
NSW,125,Hume,940,1,Laggan,Laggan Public School,Laggan Rd,,,LAGGAN,NSW,2583,-34.4018,149.53
NSW,125,Hume,883,1,Luddenham,Luddenham Public School,Jamison St,,,LUDDENHAM,NSW,2745,-33.8816,150.692
NSW,125,Hume,943,1,Marulan,Marulan Community Hall,George St,,,MARULAN,NSW,2579,-34.71,150.0069
NSW,125,Hume,58565,1,Mittagong (Hume),Mittagong Public School,21 Pioneer St,,,MITTAGONG,NSW,2575,-34.448436,150.4443996
NSW,125,Hume,11991,1,Mount Annan,Mount Annan Public School,12 Stenhouse Dr,,,MOUNT ANNAN,NSW,2567,-34.0608,150.761
NSW,125,Hume,36407,1,Mount Annan Central,Mount Annan High School,248 Welling Dr,,,MOUNT ANNAN,NSW,2567,-34.0574,150.762
NSW,125,Hume,1688,1,Mount Hunter,Mount Hunter Community Hall,160 Burragorang Rd,,,MOUNT HUNTER,NSW,2570,-34.071021,150.636894
NSW,125,Hume,1690,1,Narellan,Narellan Public School,Cnr Camden Valley Way & Coghill Sts,,,NARELLAN,NSW,2567,-34.041713,150.7333716
NSW,125,Hume,11992,1,Narellan Vale,Elizabeth Macarthur High School,Waterworth Dr,,,NARELLAN VALE,NSW,2567,-34.0569622,150.7397917
NSW,125,Hume,1691,1,Oakdale,Oakdale Public School,Blatman Ave,,,OAKDALE,NSW,2570,-34.0797,150.508
NSW,125,Hume,1692,1,Orangeville,Orangeville Uniting Church Hall,cnr Werriberri & Silverdale Rds,,,ORANGEVILLE,NSW,2570,-34.0347,150.572
NSW,125,Hume,82564,1,Oran Park (Hume),Oran Park Public School,390 South Cct,,,ORAN PARK,NSW,2567,-34.002777,150.7358336
NSW,125,Hume,1693,1,Picton,Wollondilly Shire Hall,48-60 Menangle St,,,PICTON,NSW,2571,-34.17,150.613
