Provisional list of polling places released at beginning of election,,,,,,,,,,,,
State,DivisionNm,DivisionID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostcode,Latitude,Longitude
NSW,Riverina,250,Tolland,Red Hill Public School,54-70 Raye St,,,TOLLAND,NSW,2650,-35.146677,147.348659
NSW,Riverina,250,Trundle,Trundle War Memorial Hall,54 Forbes St,,,TRUNDLE,NSW,2875,-32.92157967,147.7089653
NSW,Riverina,250,Tullamore,Tullamore Central School,2 Hinkler St,,,TULLAMORE,NSW,2874,-32.6356,147.565
NSW,Riverina,250,Tumblong,Tumblong War Memorial Hall,1963 Adelong Rd,,,TUMBLONG,NSW,2729,-35.1512671,147.9984445
NSW,Riverina,250,Turvey Park,Turvey Park Public School,25-31 Halloran St,,,TURVEY PARK,NSW,2650,-35.12904114,147.3575603
NSW,Riverina,250,Ungarie,Ungarie Central School,1 Crown Camp Rd,,,UNGARIE,NSW,2669,-33.6367,146.977
NSW,Riverina,250,Uranquinty,Uranquinty Public School,25 Uranquintry St,,,URANQUINTY,NSW,2652,-35.18869792,147.2495256
NSW,Riverina,250,Wagga Wagga,Wesley Church Hall,17-21 Johnston St,,,WAGGA WAGGA,NSW,2650,-35.1067,147.372
NSW,Riverina,250,Wagga Wagga North,North Wagga Public School,54 Hampden Ave,,,NORTH WAGGA WAGGA,NSW,2650,-35.09619611,147.3794929
NSW,Riverina,250,Wagga Wagga South,South Wagga Public School,140 Edward St,,,WAGGA WAGGA,NSW,2650,-35.11918975,147.3668512
NSW,Riverina,250,Wallendbeen,Wallendbeen Memorial Hall,16 King St,,,WALLENDBEEN,NSW,2588,-34.5236251,148.1583529
NSW,Riverina,250,Weethalle,Weethalle Public School,12 Wattle St,,,WEETHALLE,NSW,2669,-33.88000933,146.6192495
NSW,Riverina,250,West Wyalong,West Wyalong High School,30 Dumaresq St,,,WEST WYALONG,NSW,2671,-33.9163187,147.202357
NSW,Riverina,250,Wombat,Wombat Soldiers Memorial Hall,76 Rose St,,,WOMBAT,NSW,2587,-34.4249,148.242
NSW,Riverina,250,Woodstock,Woodstock Public School,17-19 Parkes St,,,WOODSTOCK,NSW,2793,-33.746,148.849
NSW,Riverina,250,Wyalong,Old Wyalong Council Chambers - Static,68 Neeld St,,,WYALONG,NSW,2671,-33.92616379,147.2422752
NSW,Riverina,250,Yerong Creek,Yerong Creek Public School,23-29 Cole St,,,YERONG CREEK,NSW,2642,-35.3868,147.061
NSW,Riverina,250,Young,Young Town Hall - Static,189 Boorowa St,,,YOUNG,NSW,2594,-34.31239013,148.2948326
NSW,Riverina,250,Young North,Young North Public School,50 William St,,,YOUNG,NSW,2594,-34.31095393,148.3053909
NSW,Riverina,250,Young South,Young Public School,19 Bruce St,,,YOUNG,NSW,2594,-34.3208204,148.2896505
NSW,Robertson,146,Avoca Beach,Avoca Beach Public School,95 The Round Dr,,,AVOCA BEACH,NSW,2251,-33.46726602,151.4260062
NSW,Robertson,146,Booker Bay,Booker Bay Pre School,32 Telopea St,,,BOOKER BAY,NSW,2257,-33.5155,151.347
NSW,Robertson,146,Copacabana,Copacabana Public School,20 Pueblo St,,,COPACABANA,NSW,2251,-33.48506394,151.43699
NSW,Robertson,146,Davistown,Davistown Progress Association,5 McCauley St,,,DAVISTOWN,NSW,2251,-33.4862,151.361
NSW,Robertson,146,Empire Bay,Empire Bay Public School,240-250 Empire Bay Dr,,,EMPIRE BAY,NSW,2257,-33.5041,151.363
NSW,Robertson,146,Erina,Erina High School,152 The Entrance Rd,,,ERINA,NSW,2250,-33.43973359,151.3812474
NSW,Robertson,146,Erina Central,Erina Community Trust Hall,10 Karalta Rd,,,ERINA,NSW,2250,-33.43733774,151.3864979
NSW,Robertson,146,Erina Heights (Robertson),Erina Heights Public School,2 Serpentine Rd,,,ERINA HEIGHTS,NSW,2260,-33.4281,151.414
NSW,Robertson,146,Erina South,Green Point Community Centre,96 Koolang Rd,,,GREEN POINT,NSW,2251,-33.45312263,151.3776454
NSW,Robertson,146,Ettalong,Ettalong Beach Primary School,23 Karingi St,,,ETTALONG BEACH,NSW,2257,-33.51277705,151.3330863
NSW,Robertson,146,Ettalong Central,Ettalong 50 Plus Leisure and Learning,5-7 Broken Bay Rd,,,ETTALONG BEACH,NSW,2257,-33.51342217,151.3341499
NSW,Robertson,146,Ettalong West,Woy Woy South Primary School,1 The School Mall,,,WOY WOY,NSW,2256,-33.50352518,151.3214176
NSW,Robertson,146,Gosford,Hunter TAFE Gosford Campus,121A Henry Parry Dr,,,GOSFORD,NSW,2250,-33.42787211,151.3437156
NSW,Robertson,146,Gosford East,Gosford East Public School,51 York St,,,EAST GOSFORD,NSW,2250,-33.43755912,151.3488815
NSW,Robertson,146,Gosford North,Henry Kendall High School,50-64 Faunce St W,,,GOSFORD,NSW,2250,-33.4215,151.334
NSW,Robertson,146,Gosford West,Point Clare Scout Hall,1 Jirrah Ave,,,POINT CLARE,NSW,2250,-33.4363578,151.3228295
NSW,Robertson,146,Kariong,Kariong Public School,52 Langford Dr,,,KARIONG,NSW,2250,-33.4412,151.29
NSW,Robertson,146,Kariong East,Kariong Community Hall,2 Dandaloo St,,,KARIONG,NSW,2250,-33.43987303,151.2966162
NSW,Robertson,146,Kincumber,Kincumber Anglican Community Church,167 Avoca Dr,,,KINCUMBER,NSW,2251,-33.46870001,151.3953101
NSW,Robertson,146,Kincumber Central,Kincumber High School,24-50 Bungoona Rd,,,KINCUMBER,NSW,2251,-33.46487629,151.3825146
NSW,Robertson,146,Mangrove Mountain,Mangrove Mountain Memorial Club and Golf Course,18 Hallards Rd,,,CENTRAL MANGROVE,NSW,2250,-33.3006,151.192
NSW,Robertson,146,Mooney Mooney,Former Mooney Mooney Public School,1A Point Rd,,,MOONEY MOONEY,NSW,2083,-33.52474887,151.2018232
NSW,Robertson,146,Mount White,Mount White Bushfire Brigade,260 Pacific Hwy,,,MOUNT WHITE,NSW,2250,-33.4558,151.198
NSW,Robertson,146,Narara South,Glenvale Public School,109 Manns Rd,,,NARARA,NSW,2250,-33.40661545,151.3357899
NSW,Robertson,146,Niagara Park (Robertson),Niagara Park Public School,205 Narara Valley Dr,,,NIAGARA PARK,NSW,2250,-33.38410634,151.3510879
NSW,Robertson,146,Ocean Beach,Umina Beach Primary School,14 Hobart Ave,,,UMINA BEACH,NSW,2257,-33.52499385,151.3140543
NSW,Robertson,146,Peats Ridge,Peats Ridge Public School,1231 Peats Ridge Rd,,,PEATS RIDGE,NSW,2250,-33.3257,151.232
NSW,Robertson,146,Point Clare,Point Clare Community Hall,49 Brisbane Water Dr,,,POINT CLARE,NSW,2250,-33.44620224,151.3276098
NSW,Robertson,146,Pretty Beach,Hardys Bay Community Church Hall,114 Araluen Dr,,,HARDYS BAY,NSW,2257,-33.52550201,151.3561226
NSW,Robertson,146,Saratoga,Saratoga Community Hall,15-17 Kyeema Ave,,,SARATOGA,NSW,2251,-33.4749,151.35
NSW,Robertson,146,Scaysbrook,,,,,,,,,
NSW,Robertson,146,Somersby,Somersby Public School,840 Wisemans Ferry Rd,,,SOMERSBY,NSW,2250,-33.35870802,151.2911002
NSW,Robertson,146,Spencer,Spencer Community Hall,4776 Wisemans Ferry Rd,,,SPENCER,NSW,2775,-33.4593,151.147
NSW,Robertson,146,Springfield,Chertsey Public School,10 Willow Rd,,,SPRINGFIELD,NSW,2250,-33.42982496,151.3692559
NSW,Robertson,146,Sydney (Robertson),,,,,,,,,
NSW,Robertson,146,Terrigal,Terrigal Primary School,20 Havenview Rd,,,TERRIGAL,NSW,2260,-33.44262539,151.4381845
NSW,Robertson,146,Terrigal Lagoon,1st Terrigal Scout Hall,3 Terrigal Dr,,,TERRIGAL,NSW,2260,-33.4395897,151.4378123
NSW,Robertson,146,Terrigal South,Terrigal CWA Hall,10 Wilson Rd,,,TERRIGAL,NSW,2260,-33.4502453,151.444163
NSW,Robertson,146,Terrigal West,Terrigal Fifty Plus Leisure and Learning Centre,3 Duffys Rd,,,TERRIGAL,NSW,2260,-33.44136296,151.4249252
NSW,Robertson,146,Umina,Umina Uniting Church Community Centre,346 Ocean Beach Rd,,,UMINA BEACH,NSW,2257,-33.5145,151.318
NSW,Robertson,146,Umina Beach,Umina Community Hall,6 Sydney Ave,,,UMINA BEACH,NSW,2257,-33.52179,151.31615
NSW,Robertson,146,Umina Central,Brisbane Water Secondary College Umina Campus,120 Veron Rd,,,UMINA BEACH,NSW,2257,-33.50708413,151.3081172
NSW,Robertson,146,Wamberal (Robertson),Wamberal Memorial Hall,182 Ocean View Dr,,,WAMBERAL,NSW,2260,-33.4235,151.441
NSW,Robertson,146,Woy Woy,Brisbane Water Secondary College Woy Woy Campus,53A Melba Rd,,,WOY WOY,NSW,2256,-33.49275575,151.3235685
NSW,Robertson,146,Woy Woy South,South Woy Woy Progress Association,76 Woy Woy Rd,,,WOY WOY,NSW,2256,-33.49564793,151.3091637
NSW,Robertson,146,Wyoming (Robertson),Wyoming Public School,41 Maidens Brush Rd,,,WYOMING,NSW,2250,-33.40814659,151.3557684
NSW,Shortland,148,Adamstown Heights (Shortland),Kotara High School,65 Lexington Pde,,,ADAMSTOWN HEIGHTS,NSW,2289,-32.94741308,151.7070064
NSW,Shortland,148,Belmont,All Saints' Belmont Anglican Church,24 Church St,,,BELMONT,NSW,2280,-33.036751,151.662582
NSW,Shortland,148,Belmont Central,Belmont Public School,6 Livingstone St,,,BELMONT,NSW,2280,-33.03030423,151.6626626
NSW,Shortland,148,Belmont North,Belmont Neighbourhood Centre,359 Pacific Hwy,,,BELMONT NORTH,NSW,2280,-33.01984254,151.6691565
NSW,Shortland,148,Belmont West,Belmont High School,424 Pacific Hwy,,,BELMONT,NSW,2280,-33.02698626,151.6601074
NSW,Shortland,148,Blacksmiths,Blacksmiths Public School,Amaroo St,,,BLACKSMITHS,NSW,2281,-33.07197,151.65366
NSW,Shortland,148,Budgewoi,Budgewoi Public School,Lukela Ave,,,BUDGEWOI,NSW,2262,-33.2263,151.549
NSW,Shortland,148,Budgewoi Central,Halekulani Community Hall,Noela Pl,,,BUDGEWOI,NSW,2262,-33.2331493,151.5537479
NSW,Shortland,148,Buff Point,Buff Point Scout & Guide Hall,48 Narambi Rd,,,BUFF POINT,NSW,2262,-33.23046,151.53737
NSW,Shortland,148,Cardiff,Cardiff Public School,64 Macquarie Rd,,,CARDIFF,NSW,2285,-32.94577343,151.6577457
NSW,Shortland,148,Cardiff Heights (Shortland),Cardiff Heights Baptist Church,35 Main Rd,,,CARDIFF HEIGHTS,NSW,2285,-32.9377159,151.6830912
NSW,Shortland,148,Cardiff North,Cardiff North Public School,59 Wansbeck Valley Rd,,,CARDIFF,NSW,2285,-32.9369663,151.66547
NSW,Shortland,148,Cardiff South,Cardiff South Public School,9 Lake Ave,,,CARDIFF SOUTH,NSW,2285,-32.95326864,151.6651962
NSW,Shortland,148,Caves Beach,Swansea High School,78 Park Ave,,,CAVES BEACH,NSW,2281,-33.10411,151.64005
NSW,Shortland,148,Chain Valley Bay,Chain Valley Bay Community Hall,100 Scaysbrook Ave,,,CHAIN VALLEY BAY,NSW,2259,-33.17931534,151.5629939
NSW,Shortland,148,Charlestown,Charlestown Public School,15 Frederick St,,,CHARLESTOWN,NSW,2290,-32.96548542,151.6974761
NSW,Shortland,148,Charlestown East,Charlestown East Public School,90 James St,,,CHARLESTOWN,NSW,2290,-32.97111486,151.704641
NSW,Shortland,148,Charlestown South,Charlestown South Public School,9 Patricia Ave,,,CHARLESTOWN,NSW,2290,-32.9677036,151.6881107
NSW,Shortland,148,Dudley,Dudley Public School,124 Ocean St,,,DUDLEY,NSW,2290,-32.9888,151.7171694
NSW,Shortland,148,Eleebana,Eleebana Public School,70 Ian St,,,ELEEBANA,NSW,2282,-32.99047317,151.642615
NSW,Shortland,148,Floraville,Floraville Public School,78 Floraville Rd,,,FLORAVILLE,NSW,2280,-33.014547,151.664706
NSW,Shortland,148,Garden Suburb,Garden Suburb Public School,2A Prospect Rd,,,GARDEN SUBURB,NSW,2289,-32.94729437,151.6830333
NSW,Shortland,148,Gateshead,Hunter Sports High School,2 Pacific Hwy,,,GATESHEAD,NSW,2290,-32.985704,151.691561
NSW,Shortland,148,Gwandalan,Gwandalan Public School,Kanangra Dr,,,GWANDALAN,NSW,2259,-33.1359,151.58154
NSW,Shortland,148,Hillsborough,Hillsborough Public School,83 Waratah Ave,,,CHARLESTOWN,NSW,2290,-32.95972489,151.6805393
NSW,Shortland,148,Jewells,Jewells Public School,20 Lepton Pde,,,JEWELLS,NSW,2280,-33.01548669,151.6879363
NSW,Shortland,148,Kahibah,Kahibah Public School,26A Frith St,,,KAHIBAH,NSW,2290,-32.96496959,151.713595
NSW,Shortland,148,Kotara South (Shortland),Kotara South Public School,150 Rae Cres,,,KOTARA,NSW,2289,-32.94656343,151.6942517
NSW,Shortland,148,Lake Munmorah,Lake Munmorah High School,Carters Rd,,,LAKE MUNMORAH,NSW,2259,-33.1884811,151.5746566
NSW,Shortland,148,Mannering Park,Mannering Park Community Hall,2W Dunvegan St,,,MANNERING PARK,NSW,2259,-33.15251,151.53877
NSW,Shortland,148,Marks Point,Marks Point Public School,2A Findon St,,,MARKS POINT,NSW,2280,-33.05809,151.65027
NSW,Shortland,148,Mount Hutton,Mount Hutton Public School,12 Dunkley Pde,,,MOUNT HUTTON,NSW,2290,-32.97707409,151.6686094
NSW,Shortland,148,Nords Wharf,Nords Wharf Community Hall,31 Marine Pde,,,NORDS WHARF,NSW,2281,-33.1336143,151.6045708
NSW,Shortland,148,Redhead,Redhead Public School,31 Hutchinson St,,,REDHEAD,NSW,2290,-33.0114,151.712
NSW,Shortland,148,San Remo,Northlakes Public School,69 Goorama Ave,,,SAN REMO,NSW,2262,-33.21454264,151.5149139
NSW,Shortland,148,Speers Point,Speers Point Public School,Bell St,,,SPEERS POINT,NSW,2284,-32.95941,151.62068
NSW,Shortland,148,Summerland Point,Summerland Point Community Hall,Cams Blvd,,,SUMMERLAND POINT,NSW,2259,-33.1379099,151.5655096
NSW,Shortland,148,Swansea,Swansea Public School,Rawson St,,,SWANSEA,NSW,2281,-33.0835855,151.6359335
NSW,Shortland,148,Swansea Central,The Swansea Centre,228 Pacific Hwy,,,SWANSEA,NSW,2281,-33.09175205,151.6374244
NSW,Shortland,148,Sydney (Shortland),,,,,,,,,
NSW,Shortland,148,Valentine,Valentine Public School,Tallawalla Rd,,,VALENTINE,NSW,2280,-33.0083851,151.6425349
NSW,Shortland,148,Valentine West,Valentine Progress Association Hall,20 Allambee Pl,,,VALENTINE,NSW,2280,-33.00952252,151.6354851
NSW,Shortland,148,Warners Bay,Warners Bay High School,1 Myles Ave,,,WARNERS BAY,NSW,2282,-32.96764508,151.6536805
NSW,Shortland,148,Warners Bay Central,Warners Bay Public School,88 Mills St,,,WARNERS BAY,NSW,2282,-32.97995374,151.6485944
NSW,Shortland,148,Warners Bay North,Lakelands Community Hall,135 Ambleside Crct,,,LAKELANDS,NSW,2282,-32.96564,151.64881
NSW,Shortland,148,Whitebridge,Whitebridge High School,1 Lonus Ave,,,WHITEBRIDGE,NSW,2290,-32.97276,151.71279
NSW,Shortland,148,Windale,Windale Public School,Kilfera St,,,WINDALE,NSW,2306,-32.992146,151.678784
NSW,Sydney,149,Alexandria,Alexandria Town Hall,73 Garden St,,,ALEXANDRIA,NSW,2015,-33.898036,151.197505
NSW,Sydney,149,Alexandria South,Sydney Park Pavilion,Euston Rd,,,ALEXANDRIA,NSW,2015,-33.90844274,151.1891008
NSW,Sydney,149,Annandale (Sydney),Annandale Public School,25 Johnston St,,,ANNANDALE,NSW,2038,-33.8858,151.17
NSW,Sydney,149,Barangaroo,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,-33.87790973,151.2079996
NSW,Sydney,149,Beaconsfield,One1seven Church Green Square,182 Victoria St,,,BEACONSFIELD,NSW,2015,-33.9125868,151.2003836
NSW,Sydney,149,Camperdown,Bridge Road School,127 Parramatta Rd,,,CAMPERDOWN,NSW,2050,-33.8874,151.175
NSW,Sydney,149,Camperdown South (Sydney),Australia Street Infants School,229 Australia St,,,NEWTOWN,NSW,2042,-33.8957737,151.1775973
NSW,Sydney,149,Central Sydney (Sydney),TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.88149062,151.1977579
NSW,Sydney,149,Darlinghurst East (Sydney),Darlinghurst Public School,cnr Womerah Ave & Liverpool St,,,DARLINGHURST,NSW,2010,-33.8787,151.223
NSW,Sydney,149,Darlinghurst South,COMA Gallery ,First Floor,71-73 Stanley St,,DARLINGHURST,NSW,2010," it's the doors to the left of there.""",0
NSW,Sydney,149,Darlinghurst South (Sydney),,,,,,,,,
NSW,Sydney,149,Darlington,Redfern Community Centre,29 Hugo St,,,REDFERN,NSW,2016,-33.89053674,151.1981458
NSW,Sydney,149,Darlington Central,Newtown North Public School,Newtown North Public School,50 Carillon Ave,,NEWTOWN,NSW,2042,-33.89177243,151.1853822
NSW,Sydney,149,Elizabeth Bay (Sydney),Reginald Murphy Activity Centre,19 Greenknowe Ave,,,ELIZABETH BAY,NSW,2011,-33.8719,151.227
NSW,Sydney,149,Erskineville,Erskineville Public School,13 Swanson St,,,ERSKINEVILLE,NSW,2043,-33.9007816,151.186103
NSW,Sydney,149,Erskineville North,Erskineville Town Hall,104 Erskineville Rd,,,ERSKINEVILLE,NSW,2043,-33.8993821,151.1838362
NSW,Sydney,149,Forest Lodge,Forest Lodge Public School,cnr Bridge Rd & Ross St,,,FOREST LODGE,NSW,2037,-33.8821,151.182
NSW,Sydney,149,Glebe,Glebe Town Hall,160 St Johns Rd,,,GLEBE,NSW,2037,-33.8825994,151.1851211
NSW,Sydney,149,Glebe East,Peter Forsyth Auditorium,3 Francis St,,,GLEBE,NSW,2040,-33.87964453,151.1551235
NSW,Sydney,149,Glebe North,Sydney Secondary College (Blackwattle Bay Campus),Taylor St,,,GLEBE,NSW,2037,-33.8754,151.188
NSW,Sydney,149,Glebe West,St Scholastica's College,4 Avenue Rd,,,GLEBE,NSW,2037,-33.8759,151.181
NSW,Sydney,149,Hyde Park,Unitarian Church Hall,1-15 Francis St,,,DARLINGHURST,NSW,2010,-33.8761,151.213
NSW,Sydney,149,Kings Cross (Sydney),St Johns' Anglican Church Hall,120 Darlinghurst Rd,,,DARLINGHURST,NSW,2010,-33.8774,151.221
NSW,Sydney,149,Kings Cross Central (Sydney),Rex Centre,58A Macleay St,,,ELIZABETH BAY,NSW,2011,-33.8721857,151.2256862
NSW,Sydney,149,Lord Howe Island,Lord Howe Island Central School,Lagoon Rd,,,LORD HOWE ISLAND,NSW,2898,-31.5298949,159.0691602
NSW,Sydney,149,Millers Point,Abraham Mott Hall,15A Argyle Pl,,,MILLERS POINT,NSW,2000,-33.85835303,151.2046206
NSW,Sydney,149,Newtown East (Sydney),Newtown Public School,1 Norfolk St,,,NEWTOWN,NSW,2042,-33.8999393,151.1793755
NSW,Sydney,149,Newtown North (Sydney),Newtown Mission,280A King St,,,NEWTOWN,NSW,2042,-33.89648295,151.1804995
NSW,Sydney,149,Pyrmont,Pyrmont Community Centre,79A John St,,,PYRMONT,NSW,2009,-33.8679,151.192
NSW,Sydney,149,Pyrmont South,Fort Street Public Temporary School ,Wentworth Park ,Wattle St,,ULTIMO,NSW,2007,-33.87725079,151.1942408
NSW,Sydney,149,Redfern,Redfern Town Hall,73 Pitt St,,,REDFERN,NSW,2016,-33.8923,151.204
NSW,Sydney,149,Redfern East,South Sydney Anglican Church,9 Ogden Lane,,,REDFERN,NSW,2016,-33.8947,151.21
NSW,Sydney,149,Redfern West,National Centre of Indigenous Excellence,166 George St,,,REDFERN,NSW,2016,-33.894749,151.201324
NSW,Sydney,149,Rosebery,"The Cannery, Rosebery",Level 1,34 Morley Ave,,ROSEBERY,NSW,2018,-33.916929,151.2028771
NSW,Sydney,149,Rosebery West (Sydney),Gardeners Road Public School,827 Botany Rd,,,ROSEBERY,NSW,2018,-33.92080487,151.19805
NSW,Sydney,149,Surry Hills,The Girls & Boys Brigade,404 Riley St,,,Surry Hills,NSW,2010,0,0
NSW,Sydney,149,Surry Hills East (Sydney),St Sophia Church Hall,411A Bourke St,,,SURRY HILLS,NSW,2010,-33.88190813,151.2162252
NSW,Sydney,149,Surry Hills North,Crown Street Public School,356 Crown St,,,SURRY HILLS,NSW,2010,-33.882301,151.215195
NSW,Sydney,149,Surry Hills South,Bourke Street Public School,590 Bourke St,,,SURRY HILLS,NSW,2010,-33.89061328,151.2163379
NSW,Sydney,149,Surry Hills West,AIDS Council of NSW,414-418 Elizabeth St,,,SURRY HILLS,NSW,2010,-33.8861593,151.2082967
NSW,Sydney,149,Sydney (Sydney),York Events ,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.2058079
NSW,Sydney,149,Ultimo,Ultimo Community Centre ,40 William Henry St,,,ULTIMO,NSW,2007,-33.87782434,151.1980318
NSW,Sydney,149,Ultimo East,International Grammar School,International Grammar School,4-8 Kelly St,,ULTIMO,NSW,2007,-33.88143864,151.1955258
NSW,Sydney,149,Waterloo,The Factory Community Centre,67 Raglan St,,,WATERLOO,NSW,2017,-33.89665082,151.2040788
NSW,Sydney,149,Woolloomooloo,Plunkett Street Public School,Forbes St,,,WOOLLOOMOOLOO,NSW,2011,-33.8712715,151.2199566
NSW,Sydney,149,Zetland,Yudi Gunyi School,237 Botany Rd,,,WATERLOO,NSW,2017,-33.90402587,151.2030861
NSW,Sydney,149,Zetland South,3A Joynton Avenue Creative Centre ,3A Joynton Ave,,,ZETLAND,NSW,2017,-33.9096987,151.2060634
NSW,Warringah,151,Allambie,The Beach School,10 Malinya Rd,,,ALLAMBIE HEIGHTS,NSW,2100,-33.7708,151.263
NSW,Warringah,151,Allambie Heights,Allambie Heights Public School,165 Allambie Rd,,,ALLAMBIE HEIGHTS,NSW,2100,-33.7665169,151.2490921
NSW,Warringah,151,Balgowlah,NBSC Balgowlah Boys Campus,27 Maretimo St,,,BALGOWLAH,NSW,2093,-33.7959,151.255
NSW,Warringah,151,Balgowlah East,All Saints Church Hall,18 Boyle St,,,BALGOWLAH,NSW,2093,-33.7950236,151.2670724
NSW,Warringah,151,Balgowlah Heights,Balgowlah Heights Public School,9B Lewis St,,,BALGOWLAH HEIGHTS,NSW,2093,-33.80584087,151.25777
NSW,Warringah,151,Balmoral,Balmoral Scout Hall,Balmoral Oval,The Esplanade,,MOSMAN,NSW,2088,-33.8289,151.255
NSW,Warringah,151,Beacon Hill (Warringah),Beacon Hill Public School,6 Tristram Rd,,,BEACON HILL,NSW,2100,-33.75128551,151.2601775
NSW,Warringah,151,Beauty Point,Beauty Point Public School,17 Medusa St,,,MOSMAN,NSW,2088,-33.81242632,151.2426096
NSW,Warringah,151,Brookvale,Brookvale Community Health Centre,612 Pittwater Rd,,,BROOKVALE,NSW,2100,-33.76781406,151.2687168
NSW,Warringah,151,Brookvale East,NBSC Freshwater Senior Campus,153 Harbord Rd,,,CURL CURL,NSW,2096,-33.7682383,151.2799262
NSW,Warringah,151,Cremorne (Warringah),St Peter's Anglican Church Hall,cnr Waters Rd & Winnie St,,,CREMORNE,NSW,2090,-33.8285,151.225
NSW,Warringah,151,Cremorne South,St Augustine's Anglican Church Hall,75 Shellcove Rd,,,NEUTRAL BAY,NSW,2089,-33.83548817,151.2221372
NSW,Warringah,151,Curl Curl,Harbord Public School,91 Oliver St,,,FRESHWATER,NSW,2096,-33.77221984,151.2857787
NSW,Warringah,151,Dee Why Central (Warringah),St Kevins Church Hall,57-59 Oaks Ave,,,DEE WHY,NSW,2099,-33.75443232,151.2903693
NSW,Warringah,151,Dee Why East (Warringah),St John's Anglican Church,87 Oaks Ave,,,DEE WHY,NSW,2099,-33.75470045,151.29233
NSW,Warringah,151,Fairlight,Manly Life Church,3 William St,,,FAIRLIGHT,NSW,2094,-33.7953226,151.2763755
NSW,Warringah,151,Forestville (Warringah),Forestville Public School,7 Melwood Ave,,,FORESTVILLE,NSW,2087,-33.76089896,151.2119271
NSW,Warringah,151,Forestville East,Forestville Senior Citizens Centre,2 Starkey St,,,FORESTVILLE,NSW,2087,-33.76158201,151.2170444
NSW,Warringah,151,Frenchs Forest (Warringah),Frenchs Forest Public School,10 Ann St,,,FRENCHS FOREST,NSW,2086,-33.7519545,151.2242559
NSW,Warringah,151,Freshwater,Freshwater Surf Life Saving Club,Kooloora Ave,,,FRESHWATER,NSW,2096,-33.7806,151.29
NSW,Warringah,151,Freshwater Central,St Marks Anglican Church Hall,4 Oliver St,,,FRESHWATER,NSW,2096,-33.7790314,151.2830794
NSW,Warringah,151,Freshwater North,St John the Baptist Catholic Primary School,7 Johnson St,,,FRESHWATER,NSW,2096,-33.774956,151.283266
NSW,Warringah,151,Killarney Heights,Killarney Heights Public School,2-10 Tralee Ave,,,KILLARNEY HEIGHTS,NSW,2087,-33.7756842,151.2161341
NSW,Warringah,151,Manly,Manly Village Public School,Darley Rd,,,MANLY,NSW,2095,-33.80005666,151.2877371
NSW,Warringah,151,Manly Central,St Mary's Catholic Church Hall,23-31 Whistler St,,,MANLY,NSW,2095,-33.79500059,151.2857375
NSW,Warringah,151,Manly Eastern Hill,St Paul's Catholic College Manly,124 Darley Rd,,,MANLY,NSW,2095,-33.8028951,151.2897918
